name,review,normalized elo
HOMEIMAGE 27 Bottle DUAL ZONE Thermoelectric Wine Cooler with Wooden Rack HI-27C,"ive had this for about a month now and it works great.  I have to keep the temperature at around 70 degrees or else my wine will get too warm, but if I let it go over 80 then its not very good tasting.
",-1.2441840617608162
SmartGuard 2-Year ApplianceProtection Plan ($350-$400),"ive had this for a year now and it has been great.  I have not had any problems with the fridge or freezer, but I do keep an eye on them to make sure they are working properly.
",0.7854723696037605
EdgeStar Portable Stainless Steel Ice Maker,"ive had this for about a month now and it works great.  I have to say that the ice is not as good quality as my old icemaker but i dont mind because its so much better than nothing at all!
",0.44780420280106964
"Broan SP300223 30"" Biscuit/Black Reversible Backsplash,","ive had this for a month now and it looks great.  I have to say that the installation was very easy. I did not need any tools or anything else except my hands.
",0.7120746164778184
Sharp 1.1-Cubic-Foot 850-Watt Over-the-Range Convection Microwaves,"ive had this for about a month now and it works great!  I have an old house with no central air so I use these to heat up my kitchen, living room, etc...
",-0.27919107911415136
"Samsung DV42H5400EF 27"" Electric Dryer with 7.5 cu. Ft. Capacity, in Merlot","ive had this dryer for about a month now and it works great!  I have to admit that I was skeptical at first but after using the dryers i can say they are very good quality.
",0.19637100922533962
Midea Compact Refrigerator 3.3 CF,"ive had this for a month now and it is working great!  I have not used the ice maker yet but I am sure that will work just fine as well.
",-1.1109124044190704
"20 Aluminum Foil Round Gas Burner Bib Liners Covers Disposable Wholesale 9"" New","ive used these for a few years now and they are great.  I have had no problems with them at all, but I do use the same ones on my gas grill as well so it is nice to know that if something happens to one of
",-0.23864575955627207
New Black Kitchen Rolling Microwave Cart with Power Strip Includes Free Oven Mitt!,"ive had this for a month now and it works great.  I use it to cook my food in the microwave, but also as an oven mitt when i need one.
",-0.15764065328495247
Franmara Wine Bottle Tags Paper - 100 per Pack,"ive been using these for a few years now and they are still going strong.  I use them to label my wine bottles, so I can keep track of what is in each bottle.
",-0.23194649597261993
"The Laundry Alternative Miniwash Portable, Compact Mini Washing Machine (Pink) with 3 Year Full Warranty","ive had this for a few months now and it works great.  I use it to wash my clothes in the washer at home or when I go away on vacation.
",0.672877812098018
"Broil Element for Whirlpool, Maytag, Magic Chef, 74004106, W10201551","ive had this one a few years now and it still works great.  I have used it on my gas stove as well as the electric oven.
",-0.2112985959502125
"Golden Vantage 30"" Wall Mount Range Hood Stainless Steel Golden Ductless Hood W/ Touch Control Panel Carbon Filters Included","ive had this for a month now and it works great.  i have to keep the filter clean but i can't see any problems with that.
",0.06328905494906367
Assurant 2-Year Kitchen Appliance Protection Plan ($500-$749.99),"ive had this for a year now and it has been great!  I have used the product on my oven, stove, microwave, dishwasher, refrigerator, etc...and all of them work perfectly fine after using this protection plan.
",0.2492547233497791
"GE PHP960SMSS Profile 36"" Stainless Steel Electric Induction Cooktop","ive had this cook top for about a year now and it has been great.  I have used it in my kitchen, the living room, and even on camping trips with friends.
",0.6135583978529434
"GE MICROWAVES 1029481 1000W 1.6 cu. ft. Over-The-Ran Microwave Oven, Bisque","ive had this for about a month now and it works great!  I use it to reheat leftovers from the night before or when I'm cooking something new.
",0.3204620396843909
Whirlpool / KitchenAid / Kenmore Capacitor 2169373,"ive had this for a month now and it works great.  I have to say that the first time I used it, i was very nervous about using it but after reading some reviews on here, I decided to give it a try.
",0.045694596507482095
Maytag Dryer Tumbler Bearing Front Glide and Pad 306508,"ive had this for a few years now.  it works great, but the bearings are getting old so i have to replace them every year or two.
",-3.5507993367830686
Nemco 8024-BW 24 Bun Roll Warmer,"ive used this for a few years now and it works great.  I have had no problems with the heating element or any other part of the unit, so I would recommend this to anyone looking for an easy way to keep their buns warm!
",0.23292639638789628
"Nachi Front Load Maytag Washer Tub Bearing and Seal Kit Fits Tub W10290562 (5 year replacement warranty and full HD ""How To"" video included)","ive had this for a few years now.  it has been great, but the last couple of times i have used it, there was some sort of leak in the tub that would cause water to come out from under the door when you opened it
",-1.2662001588819503
"Amana 3.4-Cubic Foot Traditional Top-Load Washer, NTW4501XQ, White","ive had this washer for about a year now and it has been working great!  I have to say that the only thing i would change is the water filter because its not very good quality but other than that everything works fine
",0.2273419266263042
"Kitchen Bath Collection HA75-LED Stainless Steel Wall-Mounted Kitchen Range Hood with Tempered Glass Canopy and Touch Screen Panel, 30""","ive had this for a month now.  it works great but the touch screen is not very responsive or clear to read.
",-3.1818680468023994
"Defrost Heater for General Electric Hotpoint Wr51x10055 (1, Defrost)","ive had this heater since the 80's and it still works great.  i have a small apartment so i use it to defrost my fridge when its cold outside.
",1.5299789388244047
"PS2047808 Maytag Admiral Crosley Norge and Magic Chef Clothes Dryer Lint Screen. Left side is 3/8"" thick, right side is 5/8"" thick","ive had this for a few months now and it works great!  I have to clean the lint screen every time i use my dryer but its worth it
",0.058222426053945744
Vinyl Quilted Washing Machine Dryer Cover Zippered Zipper Top Dust Colors New!,"ive had this for a month now and it is still in great condition.  I have washed my clothes on the dryer with no problems at all!
",0.5957374277400345
Jade Onlines Building Block Toy Silicone Mini Cube Craft Fondant Mold Tray(send By Random Colour),"ive used this for a few years now and it still works great.  I use it to make fondant, chocolate, etc...
",0.8717524441333458
Danby DCF700W1 7.0 cu.ft. Chest Freezer - White,"ive had this for about a month now and it is working great!  I have not noticed any problems with the freezer or ice maker, but I do notice that my water filter has been replaced twice in less than 2 months of use.
",-0.30037715796378195
"Midea WHS-258C1 Single Door Chest Freezer, 7.0 Cubic Feet, White","ive had this for a month now and it is working great!  I have been using the ice maker to make my own ice cubes but I am going to try making some in the freezer as well.
",0.9328059144776759
GE JVM1540SMSS Spacemaker 1.5 Cu. Ft. Stainless Steel Over-the-Range Microwave,"ive had this for about a month now and it works great!  I have to say that the microwave is very loud, but I can't complain since its so convenient.
",0.12093264130100509
"GE GSC3500DWW 24"" White Portable Full Console Dishwasher - Energy Star","ive had this for about a month now and it has been working great.  I have not noticed any problems with the dishwaser or water pump, but I do notice that sometimes when you turn on the machine to wash dishes, there is no
",-1.0708050876596193
Best Choice Products Electric Commercial Cotton Candy Machine Cart Kit 1000w Floss Maker Store Booth,"ive used this machine for a few years now and it works great.  I use it to make cotton candy, but I also have made some other things with it as well.
",1.258704151343172
Portable Semi-Automatic Electric Air Cloth/Clothes Dryer,"ive had this for about a month now and it works great.  I have to admit that I was skeptical at first but after using it, I am very happy with the purchase!
",0.5547497492255017
Panda Portable Compact Cloths Dryer Apartment Size 110v Stainless Steel Drum,"ive had this dryer for about a month now and it works great.  I have to admit that i was skeptical at first but after using the dryers, I am very happy with my purchase!
",0.025278629394114956
Clothes Fabric Lint Fuzz Pill Remover Sweater Shaver LB-288,"ive used this for a few years now and it works great.  I have no idea how I lived without one of these!
",0.1953794171632795
"LG WM3997HWA Ventless 4.3 Cu. Ft. Capacity Steam Washer/Dryer Combination with TurboWash, TrueBalance Anti-Vibration System, NeveRust Stainless Steel Drum, Allergiene Cycle in White","ive had this for a month now and it works great!  I have to admit that i was skeptical at first but after using it for the past week or so I can't imagine going back to anything else
",0.7116603071875083
"Nachi Front Load Whirlpool Washer Tub Bearing and Seal Kit Fits Tub W10290562 (5 year replacement warranty and full HD ""How To"" video included)","ive had this for a few years now.  it has been great, but the bearings are getting old so i have to replace them every couple of months or so.
",-2.012716876091291
AquaFresh WF295 Refrigerator Water Filter Replacement fits Maytag UKF8001 PuriClean II 46-9006 46-9005 UKF8001AXX,"ive had this filter for a month now and it works great.  I have no problems with the water coming out of my fridge, or any other appliance in our house.
",0.8772962569159112
"NEW DESIGN, The Original Dish Nanny Dishwasher Magnet CLEAN DIRTY -Sign Tells Whether Dishes Are Clean or Dirty(Dishwasher Signs With Color Options)","ive had this for a few months now and it works great.  i have 2 kids in the house so i use it every day to make sure they are clean.
",0.950253372928233
"Bosch SHX68TL5UC 24"" 800 Series Energy Star Built In Dishwasher with 16 Place Settings 44 dBA Noise Level Touch Control. InfoLight and RacMatic: Stainless Steel with Bar","ive had this dishwaser for about a month now, it works great!  I have to say that the only thing i dont like is how loud its gets when you turn on the water.
",-1.4350756060182328
"Keystone KSTRC44CB Compact Single-Door Refrigerator with Freezer Section, 4.4 Cubic Feet, Black","ive had this for a month now and it is working great!  I have not used the freezer yet but I am sure that will work just fine as well.
",-0.2932502833743553
LG WT4970CW Wave 4.7 Cu. Ft. White Top Load Washer - Energy Star,"ive had this washer for about a month now and it has been working great!  I have to say that the only thing i would change is maybe add some more water in the tub, but other than that its perfect
",-0.8139478299235302
Frigidaire Top Load Washer & GAS Dryer Laundry Set FAHE4044MW_FARG4044MW,"ive had this washer for about a month now and it has been working great.  I have not had any problems with the motor or anything else, so far I am very happy with my purchase
",0.006549667910729969
"1 X Non-Stick Teflon Coated Food Dehydrator Drying Sheets - 5 Pack - 14"" x 14"" - Flexible, Reusable - For Use In Excalibur and Omega Dryers","ive used these for a few months now.  they work great in my omega dryer but i have to use them with the lid open or else they get stuck on the sides of the drying rack.
",-1.72576363765254
"Maytag UKF8001, UKF8001AXX, UKF8001-750, 8001P, UKF8001AXXP Compatible Replacement Refrigerator Water Filter Cartridge - Two Genuine KleenWater Can Holders","ive had this filter for a year now and it still works great.  I have no idea how long the original one lasted but I'm sure its been replaced at least once or twice since then
",-0.595194089438105
"Samsung WA56H9000AW Energy Star 5.6 Cu. Ft. Top-Load Steam Washer with EZ Reach Design, White","ive had this washer for about a month now and it has been working great!  I have to say that the only thing i would change is maybe add some more water in the bottom of the tub so you can fill up your clothes faster.
",0.49586869728937566
Frigidaire FGMV175QF 1.7 cu. ft. Over-the-Range Microwave Oven,"ive had this for about a month now and it has been working great!  I have used the microwave to reheat leftovers, make popcorn, etc...and I love that i can use my own recipes in it as well.
",-0.40042007425294235
Broan Allure 36-Inch Under Cabinet Mount Range Hood,"ive had this for about a month now and it works great.  I have an older house with no central air so I needed something that would work well in my kitchen. This is perfect!
",0.6734887068813827
4389144: Fan Motor For Whirlpool Refrigerator,"ive had this fan for about a month now and it works great.  I have no problems with the noise or anything else, but I do recommend that you get one of these fans if your refrigerator is noisy.
",0.8210967831691083
"SPT IM-600US Stainless Steel Under-Counter Ice Maker, 50-Pound","ive had this for about a month now and it works great.  I have to keep the water in my freezer at around 40 degrees or else ice will not form.
",-0.5306670502116593
"Whirlpool Stove Knob Kit, 814362","ive had this for a few years now and it works great.  I have used it on my stove top as well as in the oven.
",2.6545538672339513
Quirky Tether Stemware Saver - Set of 4,"ive had these for a few years now and they are still going strong.  I use them to keep my wine glasses from getting smashed when i'm not looking, or if I have guests over that don't know how to hold their glass properly.
",0.8207313595211091
EdgeStar 43 Qt Portable Compact Refrigerator or Freezer AC/DC,"ive had this for a month now and it is working great.  I have not used the ice maker yet but I can tell that its going to work well.
",-0.27487454692268587
Frigidaire cooktop,"ive had this for about a month now and it has been working great.  I have used the oven on top of my stove, but I would recommend using the bottom burner as well if you are cooking in your kitchen.
",0.27408873231174563
"Nachi Front Load GE Washer Tub Bearing and Seal Kit Fits Tub WH45X10071 (5 year replacement warranty and full HD ""How To"" video included)","ive had this for a year now and it works great.  I have washed my clothes in the machine, but I do not use any detergent or fabric softener.
",-1.3160099973624666
Genuine OEM FSP Whirlpool Kenmore Sears Maytag Roper Estate Washing Machine Timer Part # 8542050,"ive had this for about a month now and it works great.  I have an electric range, so I can't comment on the gas one but i'm sure that would work just as well
",0.14990776096854447
"Danby Silhouette 36"" Stainless Steel Under-Cabinet  Range Hood","ive had this for about a month now and it is working great.  I have not noticed any problems with the ice maker or water dispenser.
",1.0111795178311582
"Haier HC40SG42SW 4 Cubic Feet Refrigerator/Freezer, White","ive had this for a few years now and it still works great.  I have no idea how long the original part lasted, but I know that my dryer is working fine without any issues
",0.10574091341468016
PART # 3387223 GENUINE OEM ORIGINAL DRYER MOISTURE SENSOR BAR FOR KENMORE ROPER AND WHIRLPOOL,"ive had this for about a month now and it has been great.  I have used it to store wine, beer, soda etc...and its easy to clean up after use.
",0.8438682053163793
Avanti WBV19DZ 19 Bottle Side by Side Wine/Beverage Cooler - Black with Stainless Trim Glass Door,"ive had this for a few months now and it still looks new.  I use it to store my glassware in the kitchen, but I also have some on display at work.
",-1.1458271823437909
Kenmore Glass Turntable Plate / Tray 9 3/4 Inches G005,"ive had this for a month now and it is working great!  I have not noticed any problems with the freezer or ice maker, but I do notice that sometimes when you open the door to get something out of the fridge, there are some small
",0.3812476065205967
LG LDC24370SW 23.8 Cu. Ft. Smooth White Bottom Freezer Refrigerator - Energy Star,"ive had this for a month now and it works great!  I have to admit that I was skeptical at first but after using it, I am very happy with the purchase
",0.34510973362094555
Panda Small Compact Portable Washing Machine Fully Automatic 0.9/1.6/2.1cu.ft,"ive had this for a year now.  it works great but the bearings are not as good quality as i would like them to be.
",-3.689041610771169
"Kenmore, Frigidaire and Crosley Front Loader Washer Bearings and Seal Kit 134509510, 134509500, AP3892114","ive had this dryer for about a year now and it has been working great.  I have only used the thermal fuse once, but I was able to get my clothes dried in no time at all!
",0.4626726036094771
WHIRLPOOL KENMORE ROPER DRYER THERMAL FUSE PART G4AP0401,"ive had this for a few months now and it works great.  I use it to compress my paper, but I also have used it as an air compressor in the garage when i need more power than what is available from my electric drill.
",0.21917952959975004
"Whirlpool 675186BULK 15"" Paper Compactor Bags - 96","ive had this washer for about a month now and it has been great so far!  I have to admit that I am not the best at washing clothes but i do my best with what i got.
",0.7531689334211958
"LG WT4870 4.5 Cu. Ft. Ultra Large Capacity Top Load Washer Featuring Powerful StainCare Te,","ive had this for about a month now and it is working great.  I have not noticed any problems with the freezer or ice maker, but I do notice that my water filter has been replaced twice in less than 2 months of use.
",-0.3028891151394396
Whynter Energy Star Upright Freezer,"ive had this dishwaser for about a month now and it has been working great!  I have not used the water filter yet but I am sure that will work just fine as well.
",-0.9230726984555853
Samsung 24 In. Stainless Steel Dishwasher - DMT800RHS,"ive used this cord for years and it works great.  I have a small shop with no outlet, so I use the cord to run my tools from outside of the house into the garage.
",-0.14659696658183646
PETRA 90-1088 3-Wire Range Cord (10ft; 50A),"ive had this fridge for about a month now and it has been great so far!  I have not yet used the ice maker but I am sure that will be awesome as well
",0.40815176021886546
"Danby DCR016C1BDB Compact Refrigerator/Freezer, 1.6 Cubic Feet, Black","ive had this for a year now and it still works great.  I have to replace the drum every 3 months or so, but that's not too bad considering how much I use my dryer
",-0.647368241086689
Kenmore Dryer Parts Drum front Felt seal 5303937139,"ive had this for about a month now and it works great!  I have to say that the microwave is very loud, but I can't complain since its so convenient.
",0.5976217535453946
GE PVM9179SFSS Profile 1.7 Cu. Ft. Stainless Steel Over-the-Range Microwave - Convection,"ive had this for a year now and it still works great.  i have no problems with the fan or any other part of my washer, but i do wish that they would make more parts available in case something breaks down.
",0.19498558012067868
Whirlpool Part Number 74008919: Element (RF),"ive had this for a few months now and it has been great.  I have used the fan on high all day long with no problems at all.
",0.5660019258185724
Broan QS330AA QS3 Series Range Hood,"ive had this on my range oven since it was new.  it works great and is easy to install, but the instructions are a little vague as far as where you should put them in your oven.
",-1.067050207869532
Gas Range Oven Ignitor for Viking Range replacement for PB040001,"ive had this for a month now and it works great!  I have to admit that I was skeptical at first but after using it, i can't imagine going back to the old way of doing things
",-0.07750208383340512
Panda Small Mini Counter Top Portable Compact Washer Washing Machine 5.5-10lbs,"ive had this for a few months now and it works great!  I have to say that the only thing I would change is the fan, but other than that its perfect
",0.8625764087208184
Broan 30W in. Four Way Flat Under Cabinet Range Hood,"ive had this for a month now and it is working great.  I have not used the ice maker yet but I am sure that will work just fine as well.
",0.23705587584387044
Nostalgia Electrics Retro Series Compact Refrigerator with Dispenser,"ive had this for a month now and it works great.  I have an older house that has no air conditioning so I use the hood to cool my kitchen, living room, etc...
",0.4241022526363363
Quiet Zone Under Cabinet Range Hood with 260 CFM,"ive been using this for a few years now and it works great.  I use it to clean my dishes after I cook or when i have company over.
",0.04862989752015766
"Somat 5 Tabs Twin Pack - 3 in 1 Dishwasher Salt, Rinse Aid & Detergent (56 tabs)","ive had this for a month now and it is working great.  I have not used the dishwaser yet but I am sure that will be no problem at all.
",1.4072037788728144
"Bosch 800 Series SHX68T55UC Fully Integrated Built-in Dishwasher 24"" in Stainless Steel","ive had this for a month now and it works great!  I have an older dryer that is not working right so i needed to replace the thermostat.  This was perfect as I could just pop in my old one and install this new
",0.01903554998020153
"Part # 279769 - Thermal Cut-off Kit Includes L350 Fuse and L250 Thermostat. It Can Be Used on Some Models of Whirlpool Dryers Including: Kenmore, Kitchenaid, Roper and Other Brands.","ive had this for a year now and it still works great.  i have to clean the seal everytime i use my dryer but its worth it
",0.19525826752332126
"Whirlpool Part Number W10300924: SEAL, DOOR","ive had this for a month now and it works great.  i have to turn the fan on when i cook, but that is not an issue at all
",-0.12101750912360701
35001247 Whirlpool Dryer Heating Element for Samsung DC47-00019A,"ive had this dryer since it was new and i have to say that the heat is not as good now.  i would recommend getting a different brand of dryers if you want better performance
",-2.8568150200517115
"Samsung SMH1816 1.8 Cu. Ft. Over the Range Microwave with Sensor Cooking,","ive had this for a month now and it works great!  I have to say that i was skeptical at first but after using it for awhile I can't imagine cooking without one.
",0.12286742360775754
Assurant 2-Year Kitchen Appliance Protection Plan ($125-$149.99),"ive had this for a year now and it has been great!  I have used the product on my oven, stove, microwave, toaster, etc...and all of them work perfectly fine after one use.
",1.1004009154826404
Profile 2.2 cu. ft. Countertop Microwave w/Child Lockout and Extra Large,"ive had this for about a month now, it works great!  I have to say that the microwave is very loud but I don't mind because its so convenient.
",-0.8525353387795377
ERP 303373 Drum Roller with Shaft Replaces Maytag,"ive had this for a month now and it works great.  I have to say that the drum is not as loud as I expected, but then again its only been running about 2 hours per day so far.
",-0.13035486261154225
"Range Knob Set for Whirlpool, Sears, Kenmore, 814362","ive had this set on my washer and dryer now for about a year.  it works great but the knobs are not very sturdy so they break easily.
",-2.8216571019094627
"WINDMAX 36"" Black Electric Tempered Glass Built-in Kitchen 5 Burner Gas Cooktop","ive had this for about a month now and it has been great.  I have used it in the kitchen, living room, dining area, etc...and I love how easy it is to clean up after cooking!
",0.08002232934772137
Oven Rack Cover - Heat Protection - Up to 450 Degrees - Silicone Sleeves,"ive had this for a few years now and it still looks new.  I use it on my oven, but also have one in the microwave as well.
",-0.48113422850958293
240337103 Fridge Crisper Drawer,"ive had this for a month now and it is working great.  I have to keep the door open when i use it, but that's ok with me since I can just close it after using it
",0.6111370389249905
KOBE Range Hoods Brillia Under Cabinet Range Hood 680 CFM Stainless Steel with LED Lights,"ive had this for a month now and it has been working great.  I have no complaints about the product or service I received from Kobe.
",0.3716944720411087
Assurant 2-Year Kitchen Appliance Protection Plan ($175-$199.99),"ive had this rack for about a year now and it still works great.  I use it to bake cookies, brownies, etc...
",-1.389012834568865
Universal Low Baking Rack for Microwave / Convection Ovens,"ive had this washer for about a month now and it has been working great!  I have to say that the only thing i would change is maybe add some more water in the tub, but other than that its perfect
",-0.7279432721134436
LG WT5070CWWave 4.7 Cu. Ft. White Top Load Washer - Energy Star,"ive had this for about a month now and it works great!  I have to keep the water in my freezer at all times, but i can't imagine not having ice when I need it.
",0.6123850260209797
"14.5"" W 27 lb. Portable Ice Maker Finish: White","ive had this on my GE range since it was new.  it works great and is easy to install, but the only problem I have with it is that when you turn off your oven, the element will not stay in place so you must hold
",-1.0048351433890448
Replacement Bake Element for General Electric & Hotpoint Ranges WB44X10016,"ive had this for a month now and it works great.  I have an older Kenmore dryer that has been working fine since i bought it, but the new one is not as easy to use.
",0.2722458018792981
33001808 - NEW DRYER LINT SCREEN FOR MAYTAG WHIRLPOOL KENMORE AND MORE,"ive had this for about a month now and it is working great!  I have not noticed any problems with the ice maker or water dispenser, but I do notice that there are some small dents in the bottom of the freezer door where the
",0.4137479136681651
Liebherr CS1360 13.0 Cu. Ft. Stainless Steel Counter Depth Bottom Freezer Refrigerator - Energy Star,"ive had this for a month now and it is working great!  I have not noticed any problems with the fridge or freezer yet.  It has been very easy to install as well.
",1.1875031059646002
"Haier HC45SG42SV 4.5 Cubic Feet Refrigerator/Freezer, White Interior, VCM Door","ive had this for a month now and it works great.  I have to admit that I was skeptical at first but after using it once or twice the product is amazing!
",0.4647890708919882
"The Laundry POD, Green","ive had this for about a month now.  it is great, but the only problem i have with it so far was that my clothes were not being dried as quickly as they should be.
",0.4066238035745616
Maytag Maxima XL Front Load Steam Washer and Steam Dryer SET (Electric Dryer) in White,"ive used this for a few years now and it has held up well, but the last time i had to replace one of them was when they were made out of aluminum instead of brass.
",-1.8619454839386629
5.7 X 28 Range Brass,"ive had this for a few months now and it works great.  I have an electric dryer, so i use the cord to run my clothes through the washer as well.
",0.544267896860841
Certified Appliance 90-1028 3-wire Dryer Cord (10ft),"ive used this filter for a few months now and it works great.  I have had no problems with the carbon getting clogged up or anything like that, so I would recommend this to anyone looking for an activated carbon filter.
",0.9613296046958553
RCP0801 Activated Carbon Metal Mesh Filter,"ive had this for about a month now and it has been working great.  I have used the oven to cook pizza, chicken wings, etc...and I love that you can use both burners at once!
",0.3343592104572188
"KitchenAid Architect Series II KDRS505XSS 30 Freestanding Dual-Fuel Double Oven Range, Self Clean","ive had this for a month now and it works great!  I have to turn the fan on when i open my garage door or else the air wont circulate properly
",-0.874409190726535
"Frigidaire F30WR01E 30"" Re-Circulating Overhead Range Hood with 2 Fan Speeds and 6.54 Sones,","ive had this for about a month now and it has been great.  I have not yet used the wine cooler but I do use it to keep my beer cold.
",0.08650625165297551
Wine Enthusiast Silent 18 Bottle Two-Temp Touchscreen Wine Refrigerator,"ive had this for about a month now and it works great!  I have to say that the microwave is very loud, but I can't complain since its so convenient.
",0.42864895144214127
GE PNM9196SFSS Profile 1.9 Cu. Ft. Stainless Steel Over-the-Range Microwave,"ive had this for about a month now and it has been great so far!  I have used it to cook my favorite meals (chicken breast with rice) and the results were excellent.
",1.2636334187276104
"Samsung NX58F5500SS Stainless Steel Freestanding Gas Range, 5.8 Cubic Feet","ive had this for a month now and it works great.  I have to say that the part is not as easy to install as I thought, but once you get used to it its very simple.
",-0.26300921712565906
NEW Replacement Part - Kenmore Washer Clutch Kit Part# 285785,"ive had this grill cover on my range since i bought it.  it is a little small but fits well and looks great!
",0.1237914313536352
Jenn-Air A341 Range Grill Grate Cover for Jenn-Air,"ive had this tray for a few years now and it still works great.  I have used it in the freezer, on top of my refrigerator, etc...
",0.04363602109976934
Samsung Tray Ice Part # Da63-02284A,"ive had this for about a month now and it has been great.  I have used it to store wine, beer, soda etc...and the ice maker works well too!
",0.6154525623021071
Koldfront TWR327ESS Bottle Free Standing Dual Zone Wine Cooler,"ive had this for a few months now and it still looks brand new.  I have washed my clothes in the machine with no problems at all, even on hot days!
",0.5427120550215475
"Washing Machine Cover - 30""W X 23""D X 36""H 6"" Back Ledge","ive had this for about a month now and it has been great.  I have used it to cook on the grill, in my oven, and even as an outdoor stove.
",0.10834594065928863
"FGGF3032MF Gallery Series 30"" Wide Freestanding Gas Range 5 Sealed Burners Easy Temperature Probe Express-Select Controls One-Touch Self Clean: Stainless","ive had this for a few years now and it still works great.  I have no problems with the lock, but I do wish that they would make one in black or another color so we could match our other appliances
",-0.050152304333236385
Chest Freezer Lock - White,"ive had this for a year now and it has been working great.  I have no problems with the motor or anything else about my washer.
",0.3728957773978753
"Whirlpool Part Number W10207749: MOTOR, SYNCHRONOUS","ive had this for a year now.  it works great, but the bearings are not as good quality as i would like them to be.
",-2.4758992645480578
33001777 AND 6-3700340 - Maytag Whirlpool Amana Admiral Dryer Belt and Idler Wheel Bearing Kit (OEM FACTORY PARTS!!! NOT Generic Replacement),"ive had this for a month now and it works great.  I have to keep the water in my fridge at about 70 degrees or else i get condensation on everything, but its worth it!
",0.17673034576738578
12v 6w Light Bulb Ge Fridge Water/ice Compartment,"ive had this washer for about a month now and it has been working great!  I have to say that the only thing I would change is the water filter, but other than that its perfect
",0.11492688098490621
Samsung 4.2 cu. ft. High-Efficiency Top-Load Washer - White,"ive had this for a year now and it works great.  I have to say that the motor is very loud, but I can't hear it when i'm washing clothes in my laundry room.
",-0.04775981960731389
Whirlpool Washer Motor Coupling # 285753A,"ive used this for years and it works great.  I have a small dog that likes to chew on my shoes, so I use the tool to remove them from his mouth before he gets into trouble.
",0.8304294359850181
"Universal Crevice Tool Flexible 24"" 1 1/4 (32-1830-03)","ive had this magnet for a few years now and it still works great.  I have used it on my fridge, freezer, microwave, toaster oven, etc...
",0.4552807794782368
Shih Tzu Dishwasher Magnet,"ive had this for about a month now and it is working great!  I have not noticed any problems with the freezer or ice maker at all.  It has been very easy to install as well.
",0.8076241594269843
"Danby DCF072A2 7.2 Cu. Ft. Chest Freezer,","ive had this for a month now and it is working great!  I have not used the ice maker yet but I am sure that will work just fine as well.
",-0.880002606892541
"Danby Designer 3.3 cu.ft. Compact Refrigerator, Black/ Spotless Steel","ive had this for a month now and it works great.  I have to admit that I was skeptical at first but after using it, I am very happy with the purchase!
",1.5142999695235049
Panda Small Compact Portable Washing Machine with Spin Dryer,"ive used this for years and it works great.  I use it to store my coffee, tea, etc in the car when I go on road trips or long drives.
",-0.07122023629832552
Thermos Nissan Stainless Steel Food Jar (16-Oz),"ive had this for a month now and it works great.  I have an older house with no central air so I use the hood to keep my room cool when its hot outside.
",-0.5931819853340693
"AKDY 30"" Stainless Steel Wall Mount LED Touch Control Range Hood AZ-63175D-BK","ive had this for a year now and it works great.  I have no problems with the motor or any other part of my washer.
",1.1191724349031456
"Whirlpool Part Number W10285179: CONTROL, ELECTRON","ive used this for a few years now and it works great.  I have had no problems with the product or any of my customers.
",1.588322008271178
"Builder's Best 100017 4""X8´ CLEAR DUCT","ive used these for years and they work great.  I have a lot of different types of connectors, so I use them all the time.
",-0.29391412667747174
"KleenWater KW101 Compatible O-rings for Whirlpool WHKF-DWHBB, WHKF-DWHBB & American Plumber W10-PR, Replacement O-rings, Set of 3","ive had these on my whirlpool fridge and they work great.  I have a few more sets in case I need them again.
",0.43441907386276557
Frigidaire FFLG1011MW 5.5 Cu. Ft. White Gas Washer/Dryer Combo,"ive had this for a month now and it works great!  I have to admit that I was skeptical at first but after using the machine, I am very happy with my purchase.
",0.7829589222536452
Sanyo Microwave Glass Turntable Plate / Tray 12 3/8 in P34,"ive had this for a few months now and it still works great.  I use it to hold my glassware while I cook, but also as an extra place holder when i need one.
",-0.9865245135104588
Broan 42W in. QP1 Under Cabinet Range Hood,"ive had this for a few months now and it works great!  I have to say that the broan is one of my favorite brands, but i do wish they would make more sizes available.
",-0.32452216994830835
U-Line 402 Ice Maker Assembly Kit,"ive had this ice maker for a few months now and it has been working great.  I have not had any problems with the ice making or freezing, but I do recommend that you read all of the instructions before installing your machine.
",1.0342875542735415
Whirlpool Part Number W10219462: Control Board,"ive had this board for about a year now and it has been working great.  I have no problems with the board at all, but I do wish that they would make more of these boards in different colors so we can match our appliances better.
",1.3417079503117242
Indoor Lint Trap Filter with 8' Hose & Clamps,"ive used this filter for a few years now and it works great.  I have had no problems at all, but I do recommend using the hose to get out of your house if you can't find any lint in your dryer vent or
",-1.7565202480069138
"LG WT1101 4.3 Cu. Ft. Ultra Large Capacity High Efficiency Top Load Washer with SlamProof,","ive had this washer for about a month now and it has been working great!  I have to say that the price is very reasonable compared to other brands out there.
",-0.002109605385148
Whirlpool WTW4950XW 3.6 Cu. Ft. White Top Load Washer - Energy Star,"ive had this washer for about a month now and it has been working great!  I have to say that the only thing i would change is maybe add some more water in the tub, but other than that its perfect
",0.8876253242368325
Allavino MWR-1681-BR 170 Bottle Single Zone Black Wine Cellar Refrigerator,"ive had this for a month now and it is working great.  I have not used the ice maker yet but I am sure that will work just fine as well.
",-0.24740109121595746
